"Ativo","Data","PMestq| de 12 meses| consolid:sim*","PMforn| de 12 meses| consolid:sim*","PMrecb| de 12 meses| consolid:sim*","CicFin| de 12 meses| consolid:sim*","CicOpe| de 12 meses| consolid:sim*"
"MWET4<XBSP>","2T2010",31.185256713,31.680808662,65.469629568,64.97407762,96.654886282
"MWET4<XBSP>","3T2010",29.153475568,36.052900802,60.191207782,53.291782548,89.34468335
"MWET4<XBSP>","4T2010",30.200797494,27.368271148,49.910865236,52.743391581,80.111662729
"MWET4<XBSP>","1T2011",29.478918616,31.956156324,51.091266518,48.61402881,80.570185134
"MWET4<XBSP>","2T2011",36.229804367,34.582150416,50.946076145,52.593730096,87.175880512
"MWET4<XBSP>","3T2011",28.78180585,31.38490822,53.417631345,50.814528975,82.199437195
"MWET4<XBSP>","4T2011",30.414764512,32.547560639,41.623894373,39.491098246,72.038658884
"MWET4<XBSP>","1T2012",32.817898795,23.189714968,46.053457955,55.681641782,78.87135675
"MWET4<XBSP>","2T2012",33.493990727,22.929974777,42.052716316,52.616732266,75.546707044
"MWET4<XBSP>","3T2012",30.646182742,23.756697208,49.199055576,56.08854111,79.845238318
"MWET4<XBSP>","4T2012",37.368821293,24.952938977,44.358023202,56.773905518,81.726844494
"MWET4<XBSP>","1T2013",33.921157541,29.669747852,57.27380482,61.525214509,91.194962361
"MWET4<XBSP>","2T2013",33.385207005,30.292464319,58.026820831,61.119563517,91.412027836
"MWET4<XBSP>","3T2013",34.902199773,30.012305601,53.253200182,58.143094353,88.155399954
"MWET4<XBSP>","4T2013",39.874590838,29.049594146,39.265277535,50.090274227,79.139868373
"MWET4<XBSP>","1T2014",37.230380528,31.978781418,43.835008727,49.086607837,81.065389255
"MWET4<XBSP>","2T2014",40.650177858,35.6694532,40.7938638,45.774588458,81.444041658
"MWET4<XBSP>","3T2014",36.996495396,53.408731809,50.132686241,33.720449829,87.129181638
"MWET4<XBSP>","4T2014",37.908182415,56.612085953,33.602281614,14.898378076,71.510464029
"MWET4<XBSP>","1T2015",35.750919296,58.292287594,45.461266526,22.919898227,81.212185821
"MWET4<XBSP>","2T2015",37.682557653,57.05766533,43.789968915,24.414861239,81.472526568
"MWET4<XBSP>","3T2015",41.124404663,57.074964567,42.983121935,27.032562031,84.107526599
"MWET4<XBSP>","4T2015",38.422135802,54.305399731,22.958124328,7.0748603991,61.380260131
"MWET4<XBSP>","1T2016",26.768691589,66.672021028,36.518390863,-3.3849385766,63.287082451
"MWET4<XBSP>","2T2016",33.625752926,73.530847945,46.564096507,6.6590014866,80.189849432
"MWET4<XBSP>","3T2016",40.4255605,77.45637753,48.192088598,11.161271568,88.617649098
"MWET4<XBSP>","4T2016",39.637486163,80.392753323,31.20940898,-9.5458581804,70.846895143
"MWET4<XBSP>","1T2017",40.632128928,87.897196262,47.880149813,0.61508247862,88.51227874
"MWET4<XBSP>","2T2017",44.014363872,92.658256406,45.158194474,-3.4856980605,89.172558346
"MWET4<XBSP>","3T2017",42.886469673,73.215259354,52.9709732,22.642183519,95.857442873
"MWET4<XBSP>","4T2017",44.681718407,82.910003136,35.8244018,-2.403882929,80.506120207
"MWET4<XBSP>","1T2018",41.534913326,79.445156277,52.192432665,14.282189714,93.727345992
"MWET4<XBSP>","2T2018",50.992912682,83.825775821,49.816433876,16.983570737,100.80934655
"MWET4<XBSP>","3T2018",50.416818464,72.939159506,43.149191637,20.626850596,93.566010102
"MWET4<XBSP>","4T2018",47.765764196,65.509609004,32.528896415,14.785051606,80.29466061
"MWET4<XBSP>","1T2019",42.349708354,69.879079708,48.51009834,20.980726985,90.859806694
"MWET4<XBSP>","2T2019",46.59148071,68.902800007,40.269720277,17.95840098,86.861200987
"MWET4<XBSP>","3T2019",36.762187383,62.305010815,45.710311521,20.167488088,82.472498904
"MWET4<XBSP>","4T2019",38.900118254,56.187596767,31.652525343,14.365046829,70.552643596
"MWET4<XBSP>","1T2020",44.764895064,65.010233007,33.273469951,13.028132007,78.038365015
"MWET4<XBSP>","2T2020",48.340645611,67.817067147,36.588013275,17.111591739,84.928658886
"MWET4<XBSP>","3T2020",48.871320384,90.182515289,64.670628714,23.35943381,113.54194909
"MWET4<XBSP>","4T2020",56.21077424,38.737386566,51.276322267,68.749709941,107.4870965
"MWET4<XBSP>","1T2021",60.218350955,51.437800125,57.603913835,66.384464665,117.82226479
"MWET4<XBSP>","2T2021",58.791889459,56.409550532,54.502136947,56.884475874,113.2940264
"MWET4<XBSP>","3T2021",61.65100208,50.375009148,51.291962663,62.567955595,112.94296474
"MWET4<XBSP>","4T2021",51.774989536,39.219335559,34.631347446,47.187001423,86.406336982
"MWET4<XBSP>","1T2022",58.074842657,57.432939247,48.915521235,49.557424646,106.99036389
"MWET4<XBSP>","2T2022",51.500483855,47.792998748,49.412134996,53.119620104,100.91261885
"MWET4<XBSP>","3T2022",51.805668842,44.17567292,49.475280991,57.105276913,101.28094983
"MWET4<XBSP>","4T2022",47.465039865,38.749030295,39.892841542,48.608851111,87.357881406
"MWET4<XBSP>","1T2023",49.233210751,40.04575682,46.364005743,55.551459674,95.597216494
"MWET4<XBSP>","2T2023",48.673967574,40.794860814,45.958055192,53.837161953,94.632022766
"MWET4<XBSP>","3T2023",51.284134246,42.424327656,50.545436306,59.405242896,101.82957055
"MWET4<XBSP>","4T2023",51.143985232,34.164188288,44.438708522,61.418505466,95.582693755
"WHRL3<XBSP>","4T1996",60.250338623,32.076321662,45.288393102,73.462410062,105.53873172
"WHRL3<XBSP>","1T1997","-","-","-","-","-"
"WHRL3<XBSP>","2T1997","-","-","-","-","-"
"WHRL3<XBSP>","3T1997","-","-","-","-","-"
"WHRL3<XBSP>","4T1997",72.221949728,30.476788716,63.809338974,105.55449998,136.0312887
"WHRL3<XBSP>","1T1998","-","-","-","-","-"
"WHRL3<XBSP>","2T1998","-","-","-","-","-"
"WHRL3<XBSP>","3T1998","-","-","-","-","-"
"WHRL3<XBSP>","4T1998",74.588721086,41.813788897,87.394537176,120.16946936,161.98325826
"WHRL3<XBSP>","1T1999","-","-","-","-","-"
"WHRL3<XBSP>","2T1999","-","-","-","-","-"
"WHRL3<XBSP>","3T1999","-","-","-","-","-"
"WHRL3<XBSP>","4T1999",82.903115939,40.943537199,68.510225996,110.46980473,151.41334194
"WHRL3<XBSP>","1T2000","-","-","-","-","-"
"WHRL3<XBSP>","2T2000","-","-","-","-","-"
"WHRL3<XBSP>","3T2000","-","-","-","-","-"
"WHRL3<XBSP>","4T2000",72.637065666,52.254520311,93.416814817,113.79936017,166.05388048
"WHRL3<XBSP>","1T2001","-","-","-","-","-"
"WHRL3<XBSP>","2T2001","-","-","-","-","-"
"WHRL3<XBSP>","3T2001","-","-","-","-","-"
"WHRL3<XBSP>","4T2001",79.099297181,60.884493748,60.433925571,78.648729004,139.53322275
"WHRL3<XBSP>","1T2002","-","-","-","-","-"
"WHRL3<XBSP>","2T2002","-","-","-","-","-"
"WHRL3<XBSP>","3T2002","-","-","-","-","-"
"WHRL3<XBSP>","4T2002",89.775250224,89.636016172,67.154109282,67.293343335,156.92935951
"WHRL3<XBSP>","1T2003","-","-","-","-","-"
"WHRL3<XBSP>","2T2003","-","-","-","-","-"
"WHRL3<XBSP>","3T2003","-","-","-","-","-"
"WHRL3<XBSP>","4T2003",101.07958728,89.404935755,53.009364004,64.68401553,154.08895128
"WHRL3<XBSP>","1T2004","-","-","-","-","-"
"WHRL3<XBSP>","2T2004","-","-","-","-","-"
"WHRL3<XBSP>","3T2004","-","-","-","-","-"
"WHRL3<XBSP>","4T2004",102.31823395,89.279685503,55.075176039,68.113724494,157.39341
"WHRL3<XBSP>","1T2005","-","-","-","-","-"
"WHRL3<XBSP>","2T2005","-","-","-","-","-"
"WHRL3<XBSP>","3T2005","-","-","-","-","-"
"WHRL3<XBSP>","4T2005",71.959492391,74.345090889,48.058376962,45.672778463,120.01786935
"WHRL3<XBSP>","1T2006","-","-","-","-","-"
"WHRL3<XBSP>","2T2006","-","-","-","-","-"
"WHRL3<XBSP>","3T2006","-","-","-","-","-"
"WHRL3<XBSP>","4T2006",71.103779608,94.964468613,65.713460712,41.852771706,136.81724032
"WHRL3<XBSP>","1T2007","-","-","-","-","-"
"WHRL3<XBSP>","2T2007","-","-","-","-","-"
"WHRL3<XBSP>","3T2007","-","-","-","-","-"
"WHRL3<XBSP>","4T2007",69.99464887,113.15275063,52.554227693,9.3961259266,122.54887656
"WHRL3<XBSP>","1T2008","-","-","-","-","-"
"WHRL3<XBSP>","2T2008","-","-","-","-","-"
"WHRL3<XBSP>","3T2008","-","-","-","-","-"
"WHRL3<XBSP>","4T2008",93.279573949,105.58258243,38.328421756,26.025413273,131.6079957
"WHRL3<XBSP>","1T2009","-","-","-","-","-"
"WHRL3<XBSP>","2T2009","-","-","-","-","-"
"WHRL3<XBSP>","3T2009","-","-","-","-","-"
"WHRL3<XBSP>","4T2009",48.352643519,115.72940796,50.027776729,-17.348987717,98.380420248
"WHRL3<XBSP>","1T2010","-","-","-","-","-"
"WHRL3<XBSP>","2T2010","-","-","-","-","-"
"WHRL3<XBSP>","3T2010","-","-","-","-","-"
"WHRL3<XBSP>","4T2010",58.750095963,106.94380319,41.382473328,-6.8112339008,100.13256929
"WHRL3<XBSP>","1T2011",61.71597631,104.9480473,38.106031417,-5.1260395735,99.822007728
"WHRL3<XBSP>","2T2011",56.045042871,99.428721489,36.982066661,-6.4016119571,93.027109532
"WHRL3<XBSP>","3T2011",61.573568453,103.08669525,35.62170057,-5.8914262346,97.195269024
"WHRL3<XBSP>","4T2011",51.34729424,109.98733422,41.039948112,-17.600091875,92.387242352
"WHRL3<XBSP>","1T2012",51.19471792,116.74189216,39.047979875,-26.499194373,90.242697795
"WHRL3<XBSP>","2T2012",55.322605497,122.62481158,42.223589633,-25.078616451,97.54619513
"WHRL3<XBSP>","3T2012",56.764274828,125.11788163,40.542248633,-27.811358178,97.306523461
"WHRL3<XBSP>","4T2012",49.015281371,130.10005596,47.32097479,-33.763799801,96.336256161
"WHRL3<XBSP>","1T2013",54.265227365,119.89516327,41.996079396,-23.633856513,96.26130676
"WHRL3<XBSP>","2T2013",54.803464744,117.28770531,43.818250911,-18.665989663,98.621715655
"WHRL3<XBSP>","3T2013",61.722985373,118.87645585,38.051117567,-19.102352919,99.77410294
"WHRL3<XBSP>","4T2013",57.50648765,127.56930296,37.023761585,-33.039053734,94.530249235
"WHRL3<XBSP>","1T2014",52.241548868,111.36206336,38.099976396,-21.020538105,90.341525264
"WHRL3<XBSP>","2T2014",57.62822141,106.42363705,30.917235769,-17.878179872,88.545457179
"WHRL3<XBSP>","3T2014",69.726510276,115.65749097,28.41220357,-17.51877713,98.138713847
"WHRL3<XBSP>","4T2014",56.199253636,118.49743524,38.76869409,-23.529487515,94.967947726
"WHRL3<XBSP>","1T2015",66.526074265,112.18155545,39.959085424,-5.6963957698,106.48515968
"WHRL3<XBSP>","2T2015",67.817531691,101.68980208,38.813809485,4.9415390883,106.63134117
"WHRL3<XBSP>","3T2015",69.915783543,98.870035143,47.105408858,18.151157257,117.0211924
"WHRL3<XBSP>","4T2015",53.04921027,105.63771937,51.097702269,-1.4908068405,104.14691253
"WHRL3<XBSP>","1T2016",54.707988106,96.289434255,47.250062966,5.6686168168,101.95805107
"WHRL3<XBSP>","2T2016",53.358005901,102.14863227,48.229093379,-0.56153299392,101.58709928
"WHRL3<XBSP>","3T2016",59.247304659,101.57273309,40.50104671,-1.8243817228,99.748351369
"WHRL3<XBSP>","4T2016",54.914591638,106.60027796,54.426522425,2.7408360967,109.34111406
"WHRL3<XBSP>","1T2017",63.974317721,103.72247778,55.841292888,16.09313282,119.8156106
"WHRL3<XBSP>","2T2017",66.191211102,116.44709606,56.507540065,6.2516551041,122.69875116
"WHRL3<XBSP>","3T2017",69.58418966,118.72621437,50.194650485,1.0526257692,119.77884014
"WHRL3<XBSP>","4T2017",56.65919247,122.28553853,49.463402072,-16.162943994,106.12259454
"WHRL3<XBSP>","1T2018",59.974516619,113.41248748,51.32740888,-2.1105619823,111.30192549
"WHRL3<XBSP>","2T2018",51.3810279,94.121336086,28.944953836,-13.795354349,80.325981736
"WHRL3<XBSP>","3T2018",50.862794636,112.32762539,39.829598565,-21.635232192,90.692393201
"WHRL3<XBSP>","4T2018",55.01110741,159.0766532,62.305618946,-41.759926846,117.31672635
"WHRL3<XBSP>","1T2019",54.886040273,144.56493548,61.81638253,-27.862512677,116.7024228
"WHRL3<XBSP>","2T2019",61.495234681,136.8042551,49.24330041,-26.065720007,110.73853509
"WHRL3<XBSP>","3T2019",67.746905579,135.88578283,56.115974577,-12.022902673,123.86288015
"WHRL3<XBSP>","4T2019",42.558325242,138.28818149,62.905727362,-32.824128887,105.4640526
"WHRL3<XBSP>","1T2020",46.479246493,134.5018696,55.550708466,-32.471914641,102.02995495
"WHRL3<XBSP>","2T2020",40.352452279,117.46573271,47.759145786,-29.354134652,88.111598065
"WHRL3<XBSP>","3T2020",45.294976667,137.27731161,66.882747339,-25.099587604,112.177724
"WHRL3<XBSP>","4T2020",44.491640836,163.20169758,85.173389837,-33.536666904,129.66503067
"WHRL3<XBSP>","1T2021",51.283877932,162.96669211,77.324554532,-34.35825965,128.60843246
"WHRL3<XBSP>","2T2021",58.988348837,150.81795869,73.462629742,-18.366980112,132.45097858
"WHRL3<XBSP>","3T2021",68.915848855,153.83214299,82.436261508,-2.4800326282,151.35211036
"WHRL3<XBSP>","4T2021",71.647806215,161.12767632,89.905810737,0.42594062933,161.55361695
"WHRL3<XBSP>","1T2022",63.36607139,131.6183834,83.645578905,15.393266893,147.01165029
"WHRL3<XBSP>","2T2022",62.122049227,122.39793947,78.804587353,18.528697101,140.92663658
"WHRL3<XBSP>","3T2022",59.526435151,126.38377403,74.222946883,7.3656080037,133.74938203
"WHRL3<XBSP>","4T2022",46.420004064,135.35340147,93.352266208,4.4188687995,139.77227027
"WHRL3<XBSP>","1T2023",54.739520376,143.0903743,85.983828534,-2.3670253903,140.72334891
"WHRL3<XBSP>","2T2023",53.759510555,135.83128374,85.681921165,3.6101479784,139.44143172
"WHRL3<XBSP>","3T2023",61.051522002,139.25948922,90.855646873,12.647679652,151.90716887
"WHRL3<XBSP>","4T2023",45.164972407,138.42113112,84.559820223,-8.696338491,129.72479263
"WHRL4<XBSP>","4T1996",60.250338623,32.076321662,45.288393102,73.462410062,105.53873172
"WHRL4<XBSP>","1T1997","-","-","-","-","-"
"WHRL4<XBSP>","2T1997","-","-","-","-","-"
"WHRL4<XBSP>","3T1997","-","-","-","-","-"
"WHRL4<XBSP>","4T1997",72.221949728,30.476788716,63.809338974,105.55449998,136.0312887
"WHRL4<XBSP>","1T1998","-","-","-","-","-"
"WHRL4<XBSP>","2T1998","-","-","-","-","-"
"WHRL4<XBSP>","3T1998","-","-","-","-","-"
"WHRL4<XBSP>","4T1998",74.588721086,41.813788897,87.394537176,120.16946936,161.98325826
"WHRL4<XBSP>","1T1999","-","-","-","-","-"
"WHRL4<XBSP>","2T1999","-","-","-","-","-"
"WHRL4<XBSP>","3T1999","-","-","-","-","-"
"WHRL4<XBSP>","4T1999",82.903115939,40.943537199,68.510225996,110.46980473,151.41334194
"WHRL4<XBSP>","1T2000","-","-","-","-","-"
"WHRL4<XBSP>","2T2000","-","-","-","-","-"
"WHRL4<XBSP>","3T2000","-","-","-","-","-"
"WHRL4<XBSP>","4T2000",72.637065666,52.254520311,93.416814817,113.79936017,166.05388048
"WHRL4<XBSP>","1T2001","-","-","-","-","-"
"WHRL4<XBSP>","2T2001","-","-","-","-","-"
"WHRL4<XBSP>","3T2001","-","-","-","-","-"
"WHRL4<XBSP>","4T2001",79.099297181,60.884493748,60.433925571,78.648729004,139.53322275
"WHRL4<XBSP>","1T2002","-","-","-","-","-"
"WHRL4<XBSP>","2T2002","-","-","-","-","-"
"WHRL4<XBSP>","3T2002","-","-","-","-","-"
"WHRL4<XBSP>","4T2002",89.775250224,89.636016172,67.154109282,67.293343335,156.92935951
"WHRL4<XBSP>","1T2003","-","-","-","-","-"
"WHRL4<XBSP>","2T2003","-","-","-","-","-"
"WHRL4<XBSP>","3T2003","-","-","-","-","-"
"WHRL4<XBSP>","4T2003",101.07958728,89.404935755,53.009364004,64.68401553,154.08895128
"WHRL4<XBSP>","1T2004","-","-","-","-","-"
"WHRL4<XBSP>","2T2004","-","-","-","-","-"
"WHRL4<XBSP>","3T2004","-","-","-","-","-"
"WHRL4<XBSP>","4T2004",102.31823395,89.279685503,55.075176039,68.113724494,157.39341
"WHRL4<XBSP>","1T2005","-","-","-","-","-"
"WHRL4<XBSP>","2T2005","-","-","-","-","-"
"WHRL4<XBSP>","3T2005","-","-","-","-","-"
"WHRL4<XBSP>","4T2005",71.959492391,74.345090889,48.058376962,45.672778463,120.01786935
"WHRL4<XBSP>","1T2006","-","-","-","-","-"
"WHRL4<XBSP>","2T2006","-","-","-","-","-"
"WHRL4<XBSP>","3T2006","-","-","-","-","-"
"WHRL4<XBSP>","4T2006",71.103779608,94.964468613,65.713460712,41.852771706,136.81724032
"WHRL4<XBSP>","1T2007","-","-","-","-","-"
"WHRL4<XBSP>","2T2007","-","-","-","-","-"
"WHRL4<XBSP>","3T2007","-","-","-","-","-"
"WHRL4<XBSP>","4T2007",69.99464887,113.15275063,52.554227693,9.3961259266,122.54887656
"WHRL4<XBSP>","1T2008","-","-","-","-","-"
"WHRL4<XBSP>","2T2008","-","-","-","-","-"
"WHRL4<XBSP>","3T2008","-","-","-","-","-"
"WHRL4<XBSP>","4T2008",93.279573949,105.58258243,38.328421756,26.025413273,131.6079957
"WHRL4<XBSP>","1T2009","-","-","-","-","-"
"WHRL4<XBSP>","2T2009","-","-","-","-","-"
"WHRL4<XBSP>","3T2009","-","-","-","-","-"
"WHRL4<XBSP>","4T2009",48.352643519,115.72940796,50.027776729,-17.348987717,98.380420248
"WHRL4<XBSP>","1T2010","-","-","-","-","-"
"WHRL4<XBSP>","2T2010","-","-","-","-","-"
"WHRL4<XBSP>","3T2010","-","-","-","-","-"
"WHRL4<XBSP>","4T2010",58.750095963,106.94380319,41.382473328,-6.8112339008,100.13256929
"WHRL4<XBSP>","1T2011",61.71597631,104.9480473,38.106031417,-5.1260395735,99.822007728
"WHRL4<XBSP>","2T2011",56.045042871,99.428721489,36.982066661,-6.4016119571,93.027109532
"WHRL4<XBSP>","3T2011",61.573568453,103.08669525,35.62170057,-5.8914262346,97.195269024
"WHRL4<XBSP>","4T2011",51.34729424,109.98733422,41.039948112,-17.600091875,92.387242352
"WHRL4<XBSP>","1T2012",51.19471792,116.74189216,39.047979875,-26.499194373,90.242697795
"WHRL4<XBSP>","2T2012",55.322605497,122.62481158,42.223589633,-25.078616451,97.54619513
"WHRL4<XBSP>","3T2012",56.764274828,125.11788163,40.542248633,-27.811358178,97.306523461
"WHRL4<XBSP>","4T2012",49.015281371,130.10005596,47.32097479,-33.763799801,96.336256161
"WHRL4<XBSP>","1T2013",54.265227365,119.89516327,41.996079396,-23.633856513,96.26130676
"WHRL4<XBSP>","2T2013",54.803464744,117.28770531,43.818250911,-18.665989663,98.621715655
"WHRL4<XBSP>","3T2013",61.722985373,118.87645585,38.051117567,-19.102352919,99.77410294
"WHRL4<XBSP>","4T2013",57.50648765,127.56930296,37.023761585,-33.039053734,94.530249235
"WHRL4<XBSP>","1T2014",52.241548868,111.36206336,38.099976396,-21.020538105,90.341525264
"WHRL4<XBSP>","2T2014",57.62822141,106.42363705,30.917235769,-17.878179872,88.545457179
"WHRL4<XBSP>","3T2014",69.726510276,115.65749097,28.41220357,-17.51877713,98.138713847
"WHRL4<XBSP>","4T2014",56.199253636,118.49743524,38.76869409,-23.529487515,94.967947726
"WHRL4<XBSP>","1T2015",66.526074265,112.18155545,39.959085424,-5.6963957698,106.48515968
"WHRL4<XBSP>","2T2015",67.817531691,101.68980208,38.813809485,4.9415390883,106.63134117
"WHRL4<XBSP>","3T2015",69.915783543,98.870035143,47.105408858,18.151157257,117.0211924
"WHRL4<XBSP>","4T2015",53.04921027,105.63771937,51.097702269,-1.4908068405,104.14691253
"WHRL4<XBSP>","1T2016",54.707988106,96.289434255,47.250062966,5.6686168168,101.95805107
"WHRL4<XBSP>","2T2016",53.358005901,102.14863227,48.229093379,-0.56153299392,101.58709928
"WHRL4<XBSP>","3T2016",59.247304659,101.57273309,40.50104671,-1.8243817228,99.748351369
"WHRL4<XBSP>","4T2016",54.914591638,106.60027796,54.426522425,2.7408360967,109.34111406
"WHRL4<XBSP>","1T2017",63.974317721,103.72247778,55.841292888,16.09313282,119.8156106
"WHRL4<XBSP>","2T2017",66.191211102,116.44709606,56.507540065,6.2516551041,122.69875116
"WHRL4<XBSP>","3T2017",69.58418966,118.72621437,50.194650485,1.0526257692,119.77884014
"WHRL4<XBSP>","4T2017",56.65919247,122.28553853,49.463402072,-16.162943994,106.12259454
"WHRL4<XBSP>","1T2018",59.974516619,113.41248748,51.32740888,-2.1105619823,111.30192549
"WHRL4<XBSP>","2T2018",51.3810279,94.121336086,28.944953836,-13.795354349,80.325981736
"WHRL4<XBSP>","3T2018",50.862794636,112.32762539,39.829598565,-21.635232192,90.692393201
"WHRL4<XBSP>","4T2018",55.01110741,159.0766532,62.305618946,-41.759926846,117.31672635
"WHRL4<XBSP>","1T2019",54.886040273,144.56493548,61.81638253,-27.862512677,116.7024228
"WHRL4<XBSP>","2T2019",61.495234681,136.8042551,49.24330041,-26.065720007,110.73853509
"WHRL4<XBSP>","3T2019",67.746905579,135.88578283,56.115974577,-12.022902673,123.86288015
"WHRL4<XBSP>","4T2019",42.558325242,138.28818149,62.905727362,-32.824128887,105.4640526
"WHRL4<XBSP>","1T2020",46.479246493,134.5018696,55.550708466,-32.471914641,102.02995495
"WHRL4<XBSP>","2T2020",40.352452279,117.46573271,47.759145786,-29.354134652,88.111598065
"WHRL4<XBSP>","3T2020",45.294976667,137.27731161,66.882747339,-25.099587604,112.177724
"WHRL4<XBSP>","4T2020",44.491640836,163.20169758,85.173389837,-33.536666904,129.66503067
"WHRL4<XBSP>","1T2021",51.283877932,162.96669211,77.324554532,-34.35825965,128.60843246
"WHRL4<XBSP>","2T2021",58.988348837,150.81795869,73.462629742,-18.366980112,132.45097858
"WHRL4<XBSP>","3T2021",68.915848855,153.83214299,82.436261508,-2.4800326282,151.35211036
"WHRL4<XBSP>","4T2021",71.647806215,161.12767632,89.905810737,0.42594062933,161.55361695
"WHRL4<XBSP>","1T2022",63.36607139,131.6183834,83.645578905,15.393266893,147.01165029
"WHRL4<XBSP>","2T2022",62.122049227,122.39793947,78.804587353,18.528697101,140.92663658
"WHRL4<XBSP>","3T2022",59.526435151,126.38377403,74.222946883,7.3656080037,133.74938203
"WHRL4<XBSP>","4T2022",46.420004064,135.35340147,93.352266208,4.4188687995,139.77227027
"WHRL4<XBSP>","1T2023",54.739520376,143.0903743,85.983828534,-2.3670253903,140.72334891
"WHRL4<XBSP>","2T2023",53.759510555,135.83128374,85.681921165,3.6101479784,139.44143172
"WHRL4<XBSP>","3T2023",61.051522002,139.25948922,90.855646873,12.647679652,151.90716887
"WHRL4<XBSP>","4T2023",45.164972407,138.42113112,84.559820223,-8.696338491,129.72479263
"PORT3<XBSP>","4T2008",9.4726631267,63.193768817,56.895848147,3.1747424566,66.368511273
"PORT3<XBSP>","1T2009","-","-","-","-","-"
"PORT3<XBSP>","2T2009","-","-","-","-","-"
"PORT3<XBSP>","3T2009","-","-","-","-","-"
"PORT3<XBSP>","4T2009",22.881170212,99.462994169,79.474052335,2.8922283784,102.35522254
"PORT3<XBSP>","1T2010",18.992141021,109.06057152,83.800857076,-6.2675734271,102.79299809
"PORT3<XBSP>","2T2010",21.636361966,101.84933709,97.410808104,17.197832975,119.04717006
"PORT3<XBSP>","3T2010",13.655335691,84.637827726,92.597751942,21.615259907,106.25308763
"PORT3<XBSP>","4T2010",17.186521379,100.40258377,80.412520777,-2.8035416155,97.599042157
"PORT3<XBSP>","1T2011",14.871543528,90.73957365,77.406114535,1.5380844142,92.277658064
"PORT3<XBSP>","2T2011",12.970342057,93.203149751,85.373661145,5.1408534518,98.344003203
"PORT3<XBSP>","3T2011",15.144457018,101.26412528,82.002524549,-4.1171437169,97.146981567
"PORT3<XBSP>","4T2011",14.368738564,78.695628544,69.889803733,5.5629137531,84.258542297
"PORT3<XBSP>","1T2012",8.5361892897,80.112140266,73.532625888,1.9566749118,82.068815178
"PORT3<XBSP>","2T2012",10.602557516,94.412051733,81.748057142,-2.0614370743,92.350614658
"PORT3<XBSP>","3T2012",18.711604401,104.56613421,77.400616039,-8.4539137756,96.11222044
"PORT3<XBSP>","4T2012",20.052967697,118.0974145,94.13881904,-3.905627766,114.19178673
"PORT3<XBSP>","1T2013",26.958944293,136.68786592,112.94130692,3.2123852982,139.90025122
"PORT3<XBSP>","2T2013",32.217734394,124.36551172,107.02871539,14.880938065,139.24644979
"PORT3<XBSP>","3T2013",33.405889209,143.28166805,103.8372308,-6.0385480351,137.24312001
"PORT3<XBSP>","4T2013",21.801012728,101.41333963,82.179874855,2.5675479454,103.98088758
"PORT3<XBSP>","1T2014",19.678608557,89.104269489,56.522467676,-12.903193256,76.201076233
"PORT3<XBSP>","2T2014",43.015997088,115.34175055,50.66093369,-21.664819773,93.676930778
"PORT3<XBSP>","3T2014",56.231641384,195.85162691,63.624256619,-75.995728907,119.855898
"PORT3<XBSP>","4T2014",278.30609079,666.28195357,31.643520092,-356.33234269,309.94961088
"PORT3<XBSP>","1T2015",102.93936224,259.58794794,36.154249584,-120.49433611,139.09361183
"PORT3<XBSP>","2T2015",60.670903387,165.13837986,31.977485994,-72.489990476,92.648389381
"PORT3<XBSP>","3T2015",53.557747168,123.49661749,37.184073606,-32.754796717,90.741820774
"PORT3<XBSP>","4T2015",34.726452543,96.085311907,36.387295608,-24.971563756,71.113748151
"PORT3<XBSP>","1T2016",31.307736009,119.24351327,35.913251876,-52.022525387,67.220987885
"PORT3<XBSP>","2T2016",32.353320221,103.13066772,35.519947319,-35.257400184,67.87326754
"PORT3<XBSP>","3T2016",26.168274216,76.24490425,32.491883348,-17.584746687,58.660157564
"PORT3<XBSP>","4T2016",16.710192988,73.291136436,40.146591033,-16.434352415,56.856784021
"PORT3<XBSP>","1T2017",19.752028119,71.620122503,38.788412284,-13.079682099,58.540440403
"PORT3<XBSP>","2T2017",17.653708763,61.473763661,42.913857288,-0.90619761037,60.56756605
"PORT3<XBSP>","3T2017",14.588575102,70.263512443,42.558061156,-13.116876184,57.146636259
"PORT3<XBSP>","4T2017",15.479388448,71.598074745,43.586774418,-12.531911878,59.066162866
"PORT3<XBSP>","1T2018",16.906621863,70.441107532,42.276984868,-11.257500799,59.183606732
"PORT3<XBSP>","2T2018",17.698898543,64.945293401,43.838799703,-3.4075951555,61.537698246
"PORT3<XBSP>","3T2018",17.325087612,75.175334837,57.053664078,-0.79658314656,74.37875169
"PORT3<XBSP>","4T2018",13.404045509,70.319229777,47.920237024,-8.9949472438,61.324282533
"PORT3<XBSP>","1T2019",14.188886021,78.10744294,45.537913271,-18.380643648,59.726799293
"PORT3<XBSP>","2T2019",15.718079775,76.939926897,44.912986768,-16.308860354,60.631066543
"PORT3<XBSP>","3T2019",17.901454782,84.584421766,40.876926546,-25.806040439,58.778381328
"PORT3<XBSP>","4T2019",16.734399542,87.371259792,42.704986687,-27.931873563,59.439386229
"PORT3<XBSP>","1T2020",19.941292015,89.782877131,43.035816732,-26.805768383,62.977108747
"PORT3<XBSP>","2T2020",21.212103321,124.28920806,46.718082434,-56.359022306,67.930185755
"PORT3<XBSP>","3T2020",23.073635497,112.16278694,44.244531503,-44.844619943,67.318167
"PORT3<XBSP>","4T2020",25.076443122,98.58175164,39.946837398,-33.55847112,65.02328052
